#OTU ID	YD17L1	YD17L2	YD17L3	YD17L4	YD24L1	YD24L2	YD24L3	YD24L4	YD32L1	YD32L2	YD32L3	YD32L4	YD3L1	YD3L2	YD3L3	YD3L4	YD43L1	YD43L2	YD43L3	YD43L4	YD45L1	YD45L2	YD45L3	YD45L4
Zotu3196	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
Zotu3392	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3853	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu4640	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2353	0	0	0	0	0	3	0	0	0	2	0	0	2	0	0	0	0	4	0	0	0	4	0	0
Zotu3852	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1101	0	0	0	0	0	2	0	0	0	284	90	0	0	0	0	0	0	0	0	1	0	2	0	0
Zotu1796	0	0	0	0	0	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0
Zotu2419	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	2	5	0	0
Zotu4149	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1099	0	0	0	0	0	1	0	6	1	0	3	12	0	0	0	1	0	0	1	0	0	0	0	1
Zotu4380	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3387	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu568	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	1	0	0
Zotu4830	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu3418	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	11	0	0
Zotu3884	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Zotu3335	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu992	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0
Zotu3510	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3638	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
Zotu541	0	0	0	0	0	7	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	5	0	89
Zotu2963	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2953	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2729	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0
Zotu1161	0	0	0	0	0	1	0	0	0	22	2	0	0	1	0	2	0	0	0	0	0	0	0	0
Zotu1354	0	0	0	0	0	5	0	7	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0
Zotu4954	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu2627	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	0
Zotu2226	0	0	0	0	0	3	0	0	0	0	15	1	1	0	0	0	0	0	0	0	1	0	0	0
Zotu1384	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
Zotu4960	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4952	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3653	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Zotu3586	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Zotu4764	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5172	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
Zotu3077	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Zotu2418	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
Zotu3504	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4841	0	0	0	0	0	3	0	2	0	0	1	0	0	2	0	1	0	1	0	0	1	1	0	1
Zotu998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
Zotu2697	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0
Zotu4845	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3650	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
Zotu3294	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
Zotu4000	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu2528	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Zotu123	0	0	0	0	0	1	0	0	0	1	0	0	0	0	381	0	0	3	0	0	0	3	0	0
Zotu1598	0	0	0	0	0	4	0	0	0	3	3	0	0	0	1	0	0	2	0	0	0	1	0	0
Zotu2478	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu2339	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	4	0
Zotu4822	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	12	3	0	1
Zotu2941	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Zotu2495	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0
Zotu4328	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2926	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Zotu1871	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0
Zotu3348	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5171	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
Zotu3264	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0
Zotu1338	0	0	0	0	0	1	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1758	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1
Zotu4368	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Zotu3381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu2635	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Zotu1572	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4291	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu1040	0	0	0	0	0	0	5	0	7	6	0	0	0	0	0	0	0	2	0	0	0	19	0	0
Zotu359	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu990	0	0	0	0	0	0	10	0	0	0	0	17	0	0	0	4	0	0	0	0	0	0	0	0
Zotu1156	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4130	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0
Zotu827	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Zotu1616	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3600	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2671	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu2557	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2306	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4622	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4858	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu672	0	0	0	0	0	0	3	5	0	0	3	34	0	0	0	0	0	0	0	23	0	0	1	0
Zotu3856	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Zotu731	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0
Zotu2145	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	5	0	1	0	0
Zotu4327	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2334	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Zotu2239	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4004	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2842	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1529	0	0	0	0	0	0	3	15	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
Zotu1791	0	0	0	0	0	0	1	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Zotu89	0	0	0	0	0	0	4	0	0	1578	230	7	0	0	1	0	0	0	1	0	0	3	0	13
Zotu1830	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1465	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1962	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	4	0	0
Zotu1319	0	0	0	0	0	0	1	0	1	0	2	0	0	2	0	0	0	0	4	4	0	0	16	1
Zotu4823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu5167	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2836	0	0	0	0	0	0	1	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Zotu1786	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2136	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	6
Zotu3351	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3819	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4317	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3513	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3340	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3674	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
Zotu3017	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1193	0	0	0	0	0	0	12	0	0	1	0	4	0	0	0	0	0	0	1	3	0	0	0	0
Zotu4524	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2677	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3262	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu1608	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1007	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Zotu1520	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu5111	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1947	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1844	0	0	0	0	0	0	6	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3995	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3261	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Zotu3521	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2465	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2492	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Zotu2464	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4724	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2199	0	0	0	0	0	0	2	17	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
Zotu2674	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5143	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1614	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	4
Zotu2277	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1976	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu3860	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4628	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu1670	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2338	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3649	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5138	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2851	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2810	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3444	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Zotu4776	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Zotu709	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	47
Zotu2028	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Zotu2207	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
Zotu928	0	0	0	0	0	0	3	0	0	0	94	0	8	0	0	0	1	0	0	0	0	0	0	0
Zotu3818	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu2241	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
Zotu3681	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zotu2505	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Zotu995	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Zotu3365	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
Zotu2364	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0
Zotu3438	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Zotu4026	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3267	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Zotu2693	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1795	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0
Zotu3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Zotu4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zotu3322	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	3	0	0	0	0
Zotu4800	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3318	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2511	0	0	0	0	0	0	2	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4912	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1275	0	0	0	0	0	0	2	2	0	0	2	4	0	0	0	6	0	0	0	2	0	2	0	5
Zotu3247	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5108	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1917	0	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0
Zotu2924	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu151	0	0	0	0	0	0	2	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zotu2960	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
Zotu2360	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Zotu4162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Zotu5132	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu1719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	11
Zotu1224	0	0	0	0	0	0	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4145	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu4025	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3955	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4890	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu2380	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
Zotu3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0
Zotu1845	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	2	0	0	0	1	0	0	0
Zotu3049	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3078	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Zotu4774	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0
Zotu3195	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4927	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2982	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu4831	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0
Zotu2725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0
Zotu5166	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3979	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5027	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3328	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3700	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4656	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	1
Zotu4938	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1582	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	5
Zotu4572	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4638	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5149	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1191	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Zotu3389	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Zotu1229	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	3	0	1	0	12	0	0	0
Zotu2702	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Zotu4339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Zotu3417	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
Zotu3207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Zotu2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zotu4077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Zotu3326	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4171	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
Zotu3390	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	2	1	0	1	0	0
Zotu3570	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2404	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4
Zotu3154	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu4963	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Zotu2359	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
Zotu4647	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zotu3696	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Zotu2893	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4500	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2087	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0
Zotu3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Zotu3719	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu2391	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
Zotu4612	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Zotu3364	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu989	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29
Zotu1753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
Zotu916	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4511	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu339	0	0	0	0	0	0	0	237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Zotu1990	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	1	0	0	2	4	0	0
Zotu3593	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1941	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0
Zotu3622	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3759	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3634	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
Zotu1449	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	1	1	0	0	0
Zotu4557	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5058	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
